"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2150","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:22 UTC 2026","passed","Mon Mar 02 17:11:24 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_env_has_defaults","Unit Tests","Mon Mar 02 17:09:38 UTC 2026","passed","Mon Mar 02 17:09:38 UTC 2026","Test","env_test","",""
"","2","test_averaged_off_diagonals","Unit Tests","Mon Mar 02 17:09:38 UTC 2026","passed","Mon Mar 02 17:09:38 UTC 2026","Test","capacitance_matrix_test","",""
"","4467","test_mom_cap__whiteboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:35 UTC 2026","passed","Mon Mar 02 17:11:40 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_normed_ascending","Unit Tests","Mon Mar 02 17:09:39 UTC 2026","passed","Mon Mar 02 17:09:39 UTC 2026","NetCoupleKeyTest","extraction_results_test","",""
"","291","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Mon Mar 02 17:11:54 UTC 2026","passed","Mon Mar 02 17:11:54 UTC 2026","","rcx25_test","",""
"","2226","test_single_wire_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Mon Mar 02 17:11:40 UTC 2026","failed","Mon Mar 02 17:11:42 UTC 2026","","rcx25_R_sky130A_test","",""
"","2148","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:24 UTC 2026","passed","Mon Mar 02 17:11:26 UTC 2026","","rcx25_CC_sky130A_test","",""
"","293","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Mon Mar 02 17:11:53 UTC 2026","passed","Mon Mar 02 17:11:53 UTC 2026","","rcx25_test","",""
"","0","test_klayout_polygon","Unit Tests","Mon Mar 02 17:09:39 UTC 2026","passed","Mon Mar 02 17:09:39 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","1015","test_fastercap_model_generator","Unit Tests","Mon Mar 02 17:09:38 UTC 2026","passed","Mon Mar 02 17:09:39 UTC 2026","","fastercap_model_generator_test","",""
"","2130","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:07 UTC 2026","passed","Mon Mar 02 17:11:09 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2301","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:33 UTC 2026","passed","Mon Mar 02 17:11:35 UTC 2026","","rcx25_CC_sky130A_test","",""
"","299","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Mon Mar 02 17:11:53 UTC 2026","passed","Mon Mar 02 17:11:53 UTC 2026","","rcx25_test","",""
"","2207","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:31 UTC 2026","passed","Mon Mar 02 17:11:33 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2","test_klayout_polygon_to_pb","Unit Tests","Mon Mar 02 17:09:39 UTC 2026","passed","Mon Mar 02 17:09:39 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_klayout_box","Unit Tests","Mon Mar 02 17:09:39 UTC 2026","passed","Mon Mar 02 17:09:39 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","2152","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Mar 02 17:11:18 UTC 2026","passed","Mon Mar 02 17:11:20 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2","test_render_enum_help__default__strenum","Unit Tests","Mon Mar 02 17:09:39 UTC 2026","passed","Mon Mar 02 17:09:39 UTC 2026","Test","argparse_helpers_test","",""
"","356","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Mon Mar 02 17:11:52 UTC 2026","passed","Mon Mar 02 17:11:52 UTC 2026","","rcx25_test","",""
