"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_klayout_box_to_pb","Unit Tests","Thu Oct 30 15:51:49 UTC 2025","passed","Thu Oct 30 15:51:49 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","2610","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Thu Oct 30 15:53:47 UTC 2025","passed","Thu Oct 30 15:53:50 UTC 2025","","rcx25_CC_sky130A_test","",""
"","0","test_auto_prefix","Unit Tests","Thu Oct 30 15:51:49 UTC 2025","passed","Thu Oct 30 15:51:49 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","341","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Thu Oct 30 15:54:28 UTC 2025","passed","Thu Oct 30 15:54:29 UTC 2025","","rcx25_test","",""
"","2","test_fastercap_parse_capacitance_matrix","Unit Tests","Thu Oct 30 15:51:49 UTC 2025","passed","Thu Oct 30 15:51:49 UTC 2025","Test","fastercap_runner_test","",""
"","6","test_netlist_reduction_1","Unit Tests","Thu Oct 30 15:51:49 UTC 2025","passed","Thu Oct 30 15:51:49 UTC 2025","Test","netlist_json_test","",""
"","390","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Thu Oct 30 15:54:30 UTC 2025","passed","Thu Oct 30 15:54:30 UTC 2025","","rcx25_test","",""
"","342","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Thu Oct 30 15:54:26 UTC 2025","passed","Thu Oct 30 15:54:26 UTC 2025","","rcx25_test","",""
"","5295","test_mom_cap__whiteboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Thu Oct 30 15:54:06 UTC 2025","passed","Thu Oct 30 15:54:11 UTC 2025","","rcx25_CC_sky130A_test","",""
"","2500","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Thu Oct 30 15:53:50 UTC 2025","passed","Thu Oct 30 15:53:52 UTC 2025","","rcx25_CC_sky130A_test","",""
"","0","test_klayout_polygon_to_pb","Unit Tests","Thu Oct 30 15:51:49 UTC 2025","passed","Thu Oct 30 15:51:49 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","317","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Thu Oct 30 15:53:32 UTC 2025","passed","Thu Oct 30 15:53:32 UTC 2025","","rcx25_CC_sky130A_test","",""
"","2836","test_via_stack_1x1_minsize_poly_to_met5","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Thu Oct 30 15:54:20 UTC 2025","failed","Thu Oct 30 15:54:23 UTC 2025","","rcx25_R_sky130A_test","",""
"","0","test_parse_csv","Unit Tests","Thu Oct 30 15:51:47 UTC 2025","passed","Thu Oct 30 15:51:47 UTC 2025","Test","capacitance_matrix_test","",""
"","394","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Thu Oct 30 15:54:26 UTC 2025","passed","Thu Oct 30 15:54:27 UTC 2025","","rcx25_test","",""
"","497","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Thu Oct 30 15:54:30 UTC 2025","passed","Thu Oct 30 15:54:31 UTC 2025","","rcx25_test","",""
"","0","test_normed_ascending","Unit Tests","Thu Oct 30 15:51:49 UTC 2025","passed","Thu Oct 30 15:51:49 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","2661","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Thu Oct 30 15:54:00 UTC 2025","passed","Thu Oct 30 15:54:03 UTC 2025","","rcx25_CC_sky130A_test","",""
