"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_render_enum_help__default__strenum","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","argparse_helpers_test","",""
"","0","test_summarize_sidewall","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_netlist_reduction_2","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","netlist_reducer_test","",""
"","15","test_summarize_overlap","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","2532","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:06 UTC 2025","passed","Thu Sep 04 15:40:08 UTC 2025","","rcx25_test","",""
"","0","test_normed_ascending","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_write_csv","Unit Tests","Thu Sep 04 15:38:28 UTC 2025","passed","Thu Sep 04 15:38:28 UTC 2025","Test","capacitance_matrix_test","",""
"","2505","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:03 UTC 2025","passed","Thu Sep 04 15:40:06 UTC 2025","","rcx25_test","",""
"","322","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Thu Sep 04 15:39:58 UTC 2025","passed","Thu Sep 04 15:39:58 UTC 2025","","rcx25_test","",""
"","31","test_fastcap_parse_capacitance_matrix","Unit Tests","Thu Sep 04 15:38:28 UTC 2025","passed","Thu Sep 04 15:38:28 UTC 2025","Test","fastcap_runner_test","",""
"","15","test_klayout_region","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","argparse_helpers_test","",""
"","2667","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:01 UTC 2025","passed","Thu Sep 04 15:40:03 UTC 2025","","rcx25_test","",""
"","2586","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:08 UTC 2025","passed","Thu Sep 04 15:40:11 UTC 2025","","rcx25_test","",""
"","2943","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:27 UTC 2025","passed","Thu Sep 04 15:40:30 UTC 2025","","rcx25_test","",""
"","0","test_netlist_reduction_1","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","netlist_json_test","",""
"","16","test_netlist_expansion","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","netlist_expander_test","",""
"","0","test_netlist_reduction_1","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","netlist_reducer_test","",""
"","2784","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:21 UTC 2025","passed","Thu Sep 04 15:40:24 UTC 2025","","rcx25_test","",""
"","2609","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:11 UTC 2025","passed","Thu Sep 04 15:40:14 UTC 2025","","rcx25_test","",""
"","0","test_normed_descending","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_parse_csv","Unit Tests","Thu Sep 04 15:38:28 UTC 2025","passed","Thu Sep 04 15:38:28 UTC 2025","Test","capacitance_matrix_test","",""
"","0","test_env_has_defaults","Unit Tests","Thu Sep 04 15:38:28 UTC 2025","passed","Thu Sep 04 15:38:28 UTC 2025","Test","env_test","",""
"","0","test_averaged_off_diagonals","Unit Tests","Thu Sep 04 15:38:28 UTC 2025","passed","Thu Sep 04 15:38:28 UTC 2025","Test","capacitance_matrix_test","",""
"","2524","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:14 UTC 2025","passed","Thu Sep 04 15:40:16 UTC 2025","","rcx25_test","",""
"","4199","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:30 UTC 2025","passed","Thu Sep 04 15:40:34 UTC 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","argparse_helpers_test","",""
"","0","test_env_with_custom_variables","Unit Tests","Thu Sep 04 15:38:28 UTC 2025","passed","Thu Sep 04 15:38:28 UTC 2025","Test","env_test","",""
"","2537","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Thu Sep 04 15:39:58 UTC 2025","passed","Thu Sep 04 15:40:01 UTC 2025","","rcx25_test","",""
"","2589","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:16 UTC 2025","passed","Thu Sep 04 15:40:19 UTC 2025","","rcx25_test","",""
"","16","test_netlist_reduction_2","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","netlist_json_test","",""
"","2572","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:19 UTC 2025","passed","Thu Sep 04 15:40:21 UTC 2025","","rcx25_test","",""
"","0","test_fastercap_parse_capacitance_matrix","Unit Tests","Thu Sep 04 15:38:29 UTC 2025","passed","Thu Sep 04 15:38:29 UTC 2025","Test","fastercap_runner_test","",""
"","2618","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Thu Sep 04 15:40:24 UTC 2025","passed","Thu Sep 04 15:40:27 UTC 2025","","rcx25_test","",""
