"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","2026-08-20","passed","2026-08-20","Test","argparse_helpers_test","",""
"","323","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","2026-08-20","passed","2026-08-20","","rcx25_test","",""
"","0","test_summarize_sidewall","Unit Tests","2026-08-20","passed","2026-08-20","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_klayout_box","Unit Tests","2026-08-20","passed","2026-08-20","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","2026-08-20","passed","2026-08-20","Test","argparse_helpers_test","",""
"","2178","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-20","passed","2026-08-20","","rcx25_CC_sky130A_test","",""
"","0","test_normed_ascending","Unit Tests","2026-08-20","passed","2026-08-20","NetCoupleKeyTest","extraction_results_test","",""
"","1","test_normed_descending","Unit Tests","2026-08-20","passed","2026-08-20","NetCoupleKeyTest","extraction_results_test","",""
"","12","test_fastcap_parse_capacitance_matrix","Unit Tests","2026-08-20","passed","2026-08-20","Test","fastcap_runner_test","",""
"","2312","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-20","passed","2026-08-20","","rcx25_CC_sky130A_test","",""
"","0","test_forced_prefix","Unit Tests","2026-08-20","passed","2026-08-20","UnitFormatterTest","unit_formatter_test","",""
"","2","test_render_enum_help__nodefault__intenum","Unit Tests","2026-08-20","passed","2026-08-20","Test","argparse_helpers_test","",""
"","0","test_auto_prefix","Unit Tests","2026-08-20","passed","2026-08-20","UnitFormatterTest","unit_formatter_test","",""
"","1","test_invalid_prefix","Unit Tests","2026-08-20","passed","2026-08-20","UnitFormatterTest","unit_formatter_test","",""
"","392","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","2026-08-20","passed","2026-08-20","","rcx25_test","",""
"","31","test_netlist_expansion","Unit Tests","2026-08-20","passed","2026-08-20","Test","netlist_expander_test","",""
"","393","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-20","passed","2026-08-20","","rcx25_CC_sky130A_test","",""
"","5","test_netlist_reduction_1","Unit Tests","2026-08-20","passed","2026-08-20","Test","netlist_json_test","",""
"","0","test_env_with_custom_variables","Unit Tests","2026-08-20","passed","2026-08-20","Test","env_test","",""
"","286","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","2026-08-20","passed","2026-08-20","","rcx25_test","",""
"","275","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","2026-08-20","passed","2026-08-20","","rcx25_test","",""
"","2300","test_contact_1x1_minsize_mcon","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","2026-08-20","failed","2026-08-20","","rcx25_R_sky130A_test","",""
"","272","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","2026-08-20","passed","2026-08-20","","rcx25_test","",""
"","257","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","2026-08-20","passed","2026-08-20","","rcx25_test","",""
