"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2597","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Feb 16 17:39:20 UTC 2026","passed","Mon Feb 16 17:39:23 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_klayout_point_to_pb","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","322","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Mon Feb 16 17:39:44 UTC 2026","passed","Mon Feb 16 17:39:45 UTC 2026","","rcx25_test","",""
"","2","test_netlist_reduction_2","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","Test","netlist_reducer_test","",""
"","520","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Mon Feb 16 17:39:49 UTC 2026","passed","Mon Feb 16 17:39:49 UTC 2026","","rcx25_test","",""
"","2577","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Feb 16 17:39:15 UTC 2026","passed","Mon Feb 16 17:39:18 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_env_has_defaults","Unit Tests","Mon Feb 16 17:37:31 UTC 2026","passed","Mon Feb 16 17:37:31 UTC 2026","Test","env_test","",""
"","4","test_netlist_reduction_1","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","Test","netlist_reducer_test","",""
"","0","test_summarize_sidewall","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","CellExtractionResultsTest","extraction_results_test","",""
"","352","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Mon Feb 16 17:39:47 UTC 2026","passed","Mon Feb 16 17:39:48 UTC 2026","","rcx25_test","",""
"","2544","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Feb 16 17:39:07 UTC 2026","passed","Mon Feb 16 17:39:10 UTC 2026","","rcx25_CC_sky130A_test","",""
"","457","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Feb 16 17:39:31 UTC 2026","passed","Mon Feb 16 17:39:31 UTC 2026","","rcx25_CC_sky130A_test","",""
"","330","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Mon Feb 16 17:39:46 UTC 2026","passed","Mon Feb 16 17:39:46 UTC 2026","","rcx25_test","",""
"","2743","test_via_stack_1x1_minsize_poly_to_met5","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Mon Feb 16 17:39:39 UTC 2026","failed","Mon Feb 16 17:39:42 UTC 2026","","rcx25_R_sky130A_test","",""
"","2","test_summarize_sideoverlap","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","CellExtractionResultsTest","extraction_results_test","",""
"","336","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Mon Feb 16 17:39:46 UTC 2026","passed","Mon Feb 16 17:39:46 UTC 2026","","rcx25_test","",""
"","2","test_env_with_custom_variables","Unit Tests","Mon Feb 16 17:37:31 UTC 2026","passed","Mon Feb 16 17:37:31 UTC 2026","Test","env_test","",""
"","2575","test_single_wire_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Mon Feb 16 17:39:31 UTC 2026","failed","Mon Feb 16 17:39:34 UTC 2026","","rcx25_R_sky130A_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","Test","argparse_helpers_test","",""
"","36","test_netlist_expansion","Unit Tests","Mon Feb 16 17:37:32 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","Test","netlist_expander_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Mon Feb 16 17:37:33 UTC 2026","passed","Mon Feb 16 17:37:33 UTC 2026","Test","argparse_helpers_test","",""
