"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10829","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","2026-08-25","failed","2026-08-25","","fastercap_test","",""
"","2","test_netlist_reduction_2","Unit Tests","2026-08-25","passed","2026-08-25","Test","netlist_reducer_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","2026-08-25","passed","2026-08-25","Test","argparse_helpers_test","",""
"","2","test_parse_csv","Unit Tests","2026-08-25","passed","2026-08-25","Test","capacitance_matrix_test","",""
"","304","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","2026-08-25","passed","2026-08-25","","rcx25_test","",""
"","0","test_invalid_prefix","Unit Tests","2026-08-25","passed","2026-08-25","UnitFormatterTest","unit_formatter_test","",""
"","0","test_klayout_region","Unit Tests","2026-08-25","passed","2026-08-25","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_summarize_sidewall","Unit Tests","2026-08-25","passed","2026-08-25","CellExtractionResultsTest","extraction_results_test","",""
"","2408","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","298","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","2026-08-25","passed","2026-08-25","","rcx25_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","2026-08-25","passed","2026-08-25","Test","argparse_helpers_test","",""
"","0","test_klayout_point_to_pb","Unit Tests","2026-08-25","passed","2026-08-25","ShapesConverterTest","shapes_pb2_converter_test","",""
"","279","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","2026-08-25","passed","2026-08-25","","rcx25_test","",""
"","2392","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","2441","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","2520","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","2592","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","373","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","0","test_boundary_cases","Unit Tests","2026-08-25","passed","2026-08-25","UnitFormatterTest","unit_formatter_test","",""
"","2416","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","0","test_normed_descending","Unit Tests","2026-08-25","passed","2026-08-25","NetCoupleKeyTest","extraction_results_test","",""
"","2427","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","2026-08-25","passed","2026-08-25","Test","argparse_helpers_test","",""
"","10","test_netlist_reduction_2","Unit Tests","2026-08-25","passed","2026-08-25","Test","netlist_json_test","",""
"","2426","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-08-25","passed","2026-08-25","","rcx25_CC_sky130A_test","",""
"","347","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","2026-08-25","passed","2026-08-25","","rcx25_test","",""
"","0","test_klayout_box_to_pb","Unit Tests","2026-08-25","passed","2026-08-25","ShapesConverterTest","shapes_pb2_converter_test","",""
