"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_klayout_box_to_pb","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","1","test_render_enum_help__nodefault__intenum","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","Test","argparse_helpers_test","",""
"","2317","test_nfet_li1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Mon Dec 01 15:42:55 UTC 2025","failed","Mon Dec 01 15:42:57 UTC 2025","","rcx25_R_sky130A_test","",""
"","1","test_normed_descending","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","Test","argparse_helpers_test","",""
"","0","test_klayout_region","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","11","test_netlist_reduction_2","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","Test","netlist_json_test","",""
"","316","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Mon Dec 01 15:43:01 UTC 2025","passed","Mon Dec 01 15:43:01 UTC 2025","","rcx25_test","",""
"","294","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Mon Dec 01 15:42:58 UTC 2025","passed","Mon Dec 01 15:42:58 UTC 2025","","rcx25_test","",""
"","1","test_summarize_sideoverlap","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","354","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Mon Dec 01 15:43:01 UTC 2025","passed","Mon Dec 01 15:43:01 UTC 2025","","rcx25_test","",""
"","2226","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Dec 01 15:42:27 UTC 2025","passed","Mon Dec 01 15:42:29 UTC 2025","","rcx25_CC_sky130A_test","",""
"","0","test_forced_prefix","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","425","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Dec 01 15:42:45 UTC 2025","passed","Mon Dec 01 15:42:46 UTC 2025","","rcx25_CC_sky130A_test","",""
"","2207","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Mon Dec 01 15:42:23 UTC 2025","passed","Mon Dec 01 15:42:25 UTC 2025","","rcx25_CC_sky130A_test","",""
"","2299","test_single_wire_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Mon Dec 01 15:42:46 UTC 2025","failed","Mon Dec 01 15:42:48 UTC 2025","","rcx25_R_sky130A_test","",""
"","1","test_invalid_prefix","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","0","test_auto_prefix","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","442","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Mon Dec 01 15:43:01 UTC 2025","passed","Mon Dec 01 15:43:02 UTC 2025","","rcx25_test","",""
"","10979","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Mon Dec 01 15:42:00 UTC 2025","failed","Mon Dec 01 15:42:11 UTC 2025","","fastercap_test","",""
"","1","test_netlist_reduction_2","Unit Tests","Mon Dec 01 15:40:40 UTC 2025","passed","Mon Dec 01 15:40:40 UTC 2025","Test","netlist_reducer_test","",""
