"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11531","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Fri Nov 14 15:35:24 UTC 2025","failed","Fri Nov 14 15:35:36 UTC 2025","","fastercap_test","",""
"","0","test_klayout_polygon","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_summarize_sidewall","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_auto_prefix","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","328","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:29 UTC 2025","passed","Fri Nov 14 15:36:29 UTC 2025","","rcx25_test","",""
"","0","test_klayout_point_to_pb","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","2495","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Nov 14 15:35:44 UTC 2025","passed","Fri Nov 14 15:35:47 UTC 2025","","rcx25_CC_sky130A_test","",""
"","1","test_forced_prefix","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","UnitFormatterTest","unit_formatter_test","",""
"","0","test_klayout_region","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","317","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:29 UTC 2025","passed","Fri Nov 14 15:36:30 UTC 2025","","rcx25_test","",""
"","10","test_netlist_reduction_2","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","Test","netlist_json_test","",""
"","1","test_klayout_box_to_pb","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","ShapesConverterTest","shapes_pb2_converter_test","",""
"","2528","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Nov 14 15:35:57 UTC 2025","passed","Fri Nov 14 15:35:59 UTC 2025","","rcx25_CC_sky130A_test","",""
"","0","test_render_enum_help__default__strenum","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","Test","argparse_helpers_test","",""
"","1060","test_fastercap_model_generator","Unit Tests","Fri Nov 14 15:33:56 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","","fastercap_model_generator_test","",""
"","0","test_env_with_custom_variables","Unit Tests","Fri Nov 14 15:33:56 UTC 2025","passed","Fri Nov 14 15:33:56 UTC 2025","Test","env_test","",""
"","336","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:31 UTC 2025","passed","Fri Nov 14 15:36:31 UTC 2025","","rcx25_test","",""
"","4","test_netlist_reduction_1","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","Test","netlist_json_test","",""
"","0","test_normed_descending","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","NetCoupleKeyTest","extraction_results_test","",""
"","2566","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Nov 14 15:35:36 UTC 2025","passed","Fri Nov 14 15:35:39 UTC 2025","","rcx25_CC_sky130A_test","",""
"","324","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:30 UTC 2025","passed","Fri Nov 14 15:36:30 UTC 2025","","rcx25_test","",""
"","338","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:32 UTC 2025","passed","Fri Nov 14 15:36:32 UTC 2025","","rcx25_test","",""
"","0","test_summarize_overlap","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","CellExtractionResultsTest","extraction_results_test","",""
"","2510","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Nov 14 15:35:49 UTC 2025","passed","Fri Nov 14 15:35:52 UTC 2025","","rcx25_CC_sky130A_test","",""
"","319","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:30 UTC 2025","passed","Fri Nov 14 15:36:30 UTC 2025","","rcx25_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Fri Nov 14 15:33:57 UTC 2025","passed","Fri Nov 14 15:33:57 UTC 2025","Test","argparse_helpers_test","",""
"","2572","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Nov 14 15:35:59 UTC 2025","passed","Fri Nov 14 15:36:02 UTC 2025","","rcx25_CC_sky130A_test","",""
"","379","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Fri Nov 14 15:36:32 UTC 2025","passed","Fri Nov 14 15:36:33 UTC 2025","","rcx25_test","",""
