"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_klayout_box_to_pb__with_properties","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_normed_ascending","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","NetCoupleKeyTest","extraction_results_test","",""
"","346","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Fri Feb 20 11:45:55 UTC 2026","passed","Fri Feb 20 11:45:55 UTC 2026","","rcx25_test","",""
"","477","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 11:45:56 UTC 2026","passed","Fri Feb 20 11:45:57 UTC 2026","","rcx25_test","",""
"","315","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Fri Feb 20 11:45:52 UTC 2026","passed","Fri Feb 20 11:45:52 UTC 2026","","rcx25_test","",""
"","1","test_env_has_defaults","Unit Tests","Fri Feb 20 11:43:29 UTC 2026","passed","Fri Feb 20 11:43:29 UTC 2026","Test","env_test","",""
"","0","test_klayout_region","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","336","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 11:45:54 UTC 2026","passed","Fri Feb 20 11:45:54 UTC 2026","","rcx25_test","",""
"","1","test_boundary_cases","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","409","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 11:45:56 UTC 2026","passed","Fri Feb 20 11:45:56 UTC 2026","","rcx25_test","",""
"","2","test_render_enum_help__default__strenum__lowercased","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","Test","argparse_helpers_test","",""
"","2443","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 11:45:16 UTC 2026","passed","Fri Feb 20 11:45:18 UTC 2026","","rcx25_CC_sky130A_test","",""
"","31","test_fastcap_parse_capacitance_matrix","Unit Tests","Fri Feb 20 11:43:29 UTC 2026","passed","Fri Feb 20 11:43:29 UTC 2026","Test","fastcap_runner_test","",""
"","2","test_klayout_polygon","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","451","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 11:45:38 UTC 2026","passed","Fri Feb 20 11:45:39 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2","test_klayout_box","Unit Tests","Fri Feb 20 11:43:30 UTC 2026","passed","Fri Feb 20 11:43:30 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
