"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_env_with_custom_variables","Unit Tests","2026-06-08","passed","2026-06-08","Test","env_test","",""
"","2316","test_nfet_li1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","2026-06-08","failed","2026-06-08","","rcx25_R_sky130A_test","",""
"","312","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","1","test_netlist_reduction_1","Unit Tests","2026-06-08","passed","2026-06-08","Test","netlist_reducer_test","",""
"","306","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","2148","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
"","2160","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
"","2189","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
"","2229","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
"","2212","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
"","0","test_boundary_cases","Unit Tests","2026-06-08","passed","2026-06-08","UnitFormatterTest","unit_formatter_test","",""
"","292","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","22","test_invalid_pdk_from_env","Unit Tests","2026-06-08","passed","2026-06-08","Test","env_test","",""
"","0","test_summarize_sidewall","Unit Tests","2026-06-08","passed","2026-06-08","CellExtractionResultsTest","extraction_results_test","",""
"","360","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","313","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","1","test_klayout_point","Unit Tests","2026-06-08","passed","2026-06-08","ShapesConverterTest","shapes_pb2_converter_test","",""
"","349","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","0","test_klayout_box_to_pb__with_properties","Unit Tests","2026-06-08","passed","2026-06-08","ShapesConverterTest","shapes_pb2_converter_test","",""
"","8","test_fastcap_parse_capacitance_matrix","Unit Tests","2026-06-08","passed","2026-06-08","Test","fastcap_runner_test","",""
"","11120","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","2026-06-08","failed","2026-06-08","","fastercap_test","",""
"","383","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","2026-06-08","passed","2026-06-08","","rcx25_test","",""
"","1","test_invalid_prefix","Unit Tests","2026-06-08","passed","2026-06-08","UnitFormatterTest","unit_formatter_test","",""
"","2172","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
"","2257","test_wire_voltage_divider_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","2026-06-08","failed","2026-06-08","","rcx25_R_sky130A_test","",""
"","286","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","2026-06-08","passed","2026-06-08","","rcx25_CC_sky130A_test","",""
