"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_invalid_prefix","Unit Tests","Tue Jan 20 15:58:33 UTC 2026","passed","Tue Jan 20 15:58:33 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","2577","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:17 UTC 2026","passed","Tue Jan 20 16:00:20 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2631","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:28 UTC 2026","passed","Tue Jan 20 16:00:30 UTC 2026","","rcx25_CC_sky130A_test","",""
"","318","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Tue Jan 20 16:01:00 UTC 2026","passed","Tue Jan 20 16:01:00 UTC 2026","","rcx25_test","",""
"","0","test_parse_csv","Unit Tests","Tue Jan 20 15:58:32 UTC 2026","passed","Tue Jan 20 15:58:32 UTC 2026","Test","capacitance_matrix_test","",""
"","2575","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:23 UTC 2026","passed","Tue Jan 20 16:00:25 UTC 2026","","rcx25_CC_sky130A_test","",""
"","1","test_summarize_sideoverlap","Unit Tests","Tue Jan 20 15:58:33 UTC 2026","passed","Tue Jan 20 15:58:33 UTC 2026","CellExtractionResultsTest","extraction_results_test","",""
"","2665","test_nfet_li1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Tue Jan 20 16:00:55 UTC 2026","failed","Tue Jan 20 16:00:57 UTC 2026","","rcx25_R_sky130A_test","",""
"","4","test_fastercap_parse_capacitance_matrix","Unit Tests","Tue Jan 20 15:58:33 UTC 2026","passed","Tue Jan 20 15:58:33 UTC 2026","Test","fastercap_runner_test","",""
"","418","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Tue Jan 20 16:01:00 UTC 2026","passed","Tue Jan 20 16:01:01 UTC 2026","","rcx25_test","",""
"","331","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Tue Jan 20 16:00:59 UTC 2026","passed","Tue Jan 20 16:00:59 UTC 2026","","rcx25_test","",""
"","0","test_write_csv","Unit Tests","Tue Jan 20 15:58:32 UTC 2026","passed","Tue Jan 20 15:58:32 UTC 2026","Test","capacitance_matrix_test","",""
"","2715","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:36 UTC 2026","passed","Tue Jan 20 16:00:38 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2627","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:33 UTC 2026","passed","Tue Jan 20 16:00:36 UTC 2026","","rcx25_CC_sky130A_test","",""
"","331","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests","Tue Jan 20 16:00:59 UTC 2026","passed","Tue Jan 20 16:00:59 UTC 2026","","rcx25_test","",""
"","464","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:43 UTC 2026","passed","Tue Jan 20 16:00:44 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_auto_prefix","Unit Tests","Tue Jan 20 15:58:33 UTC 2026","passed","Tue Jan 20 15:58:33 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","320","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Tue Jan 20 16:00:58 UTC 2026","passed","Tue Jan 20 16:00:59 UTC 2026","","rcx25_test","",""
"","2540","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Tue Jan 20 16:00:20 UTC 2026","passed","Tue Jan 20 16:00:23 UTC 2026","","rcx25_CC_sky130A_test","",""
