"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","420","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Apr 24 15:46:15 UTC 2026","passed","Fri Apr 24 15:46:15 UTC 2026","","rcx25_CC_sky130A_test","",""
"","319","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Fri Apr 24 15:46:31 UTC 2026","passed","Fri Apr 24 15:46:31 UTC 2026","","rcx25_test","",""
"","2","test_fastercap_parse_capacitance_matrix","Unit Tests","Fri Apr 24 15:44:17 UTC 2026","passed","Fri Apr 24 15:44:17 UTC 2026","Test","fastercap_runner_test","",""
"","32","test_netlist_expansion","Unit Tests","Fri Apr 24 15:44:17 UTC 2026","passed","Fri Apr 24 15:44:17 UTC 2026","Test","netlist_expander_test","",""
"","2457","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Apr 24 15:45:55 UTC 2026","passed","Fri Apr 24 15:45:57 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_render_enum_help__nodefault__intenum","Unit Tests","Fri Apr 24 15:44:18 UTC 2026","passed","Fri Apr 24 15:44:18 UTC 2026","Test","argparse_helpers_test","",""
"","382","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Fri Apr 24 15:46:32 UTC 2026","passed","Fri Apr 24 15:46:32 UTC 2026","","rcx25_test","",""
"","0","test_normed_ascending","Unit Tests","Fri Apr 24 15:44:18 UTC 2026","passed","Fri Apr 24 15:44:18 UTC 2026","NetCoupleKeyTest","extraction_results_test","",""
"","28","test_fastcap_parse_capacitance_matrix","Unit Tests","Fri Apr 24 15:44:16 UTC 2026","passed","Fri Apr 24 15:44:16 UTC 2026","Test","fastcap_runner_test","",""
"","293","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Fri Apr 24 15:46:28 UTC 2026","passed","Fri Apr 24 15:46:29 UTC 2026","","rcx25_test","",""
"","2519","test_contact_1x1_minsize_mcon","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Fri Apr 24 15:46:18 UTC 2026","failed","Fri Apr 24 15:46:20 UTC 2026","","rcx25_R_sky130A_test","",""
"","307","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Fri Apr 24 15:46:31 UTC 2026","passed","Fri Apr 24 15:46:32 UTC 2026","","rcx25_test","",""
"","2433","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Apr 24 15:45:38 UTC 2026","passed","Fri Apr 24 15:45:40 UTC 2026","","rcx25_CC_sky130A_test","",""
"","281","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Apr 24 15:45:37 UTC 2026","passed","Fri Apr 24 15:45:38 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_forced_prefix","Unit Tests","Fri Apr 24 15:44:18 UTC 2026","passed","Fri Apr 24 15:44:18 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","434","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Fri Apr 24 15:46:32 UTC 2026","passed","Fri Apr 24 15:46:32 UTC 2026","","rcx25_test","",""
