"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","478","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:28 UTC 2026","passed","Fri Feb 20 12:28:29 UTC 2026","","rcx25_test","",""
"","313","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:25 UTC 2026","passed","Fri Feb 20 12:28:25 UTC 2026","","rcx25_test","",""
"","1","test_write_csv","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:55 UTC 2026","Test","capacitance_matrix_test","",""
"","2492","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:33 UTC 2026","passed","Fri Feb 20 12:27:35 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_env_with_custom_variables","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:55 UTC 2026","Test","env_test","",""
"","334","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:26 UTC 2026","passed","Fri Feb 20 12:28:27 UTC 2026","","rcx25_test","",""
"","2463","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:47 UTC 2026","passed","Fri Feb 20 12:27:50 UTC 2026","","rcx25_CC_sky130A_test","",""
"","1","test_klayout_polygon_to_pb","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","2564","test_overlap_plates_100um_x_100um_li1_m1_m2_m3","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:35 UTC 2026","passed","Fri Feb 20 12:27:38 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2496","test_sidewall_100um_x_100um_distance_200nm_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:38 UTC 2026","passed","Fri Feb 20 12:27:40 UTC 2026","","rcx25_CC_sky130A_test","",""
"","4995","test_mom_cap__whiteboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:28:05 UTC 2026","passed","Fri Feb 20 12:28:10 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_summarize_sidewall","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","CellExtractionResultsTest","extraction_results_test","",""
"","29","test_netlist_expansion","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","netlist_expander_test","",""
"","1","test_env_has_defaults","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:55 UTC 2026","Test","env_test","",""
"","1","test_summarize_overlap","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","CellExtractionResultsTest","extraction_results_test","",""
"","410","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:28 UTC 2026","passed","Fri Feb 20 12:28:28 UTC 2026","","rcx25_test","",""
"","2438","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:40 UTC 2026","passed","Fri Feb 20 12:27:43 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_klayout_box","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","327","test_overlap_plates_100um_x_100um_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:24 UTC 2026","passed","Fri Feb 20 12:28:24 UTC 2026","","rcx25_test","",""
"","1081","test_fastercap_model_generator","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","","fastercap_model_generator_test","",""
"","1","test_auto_prefix","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","2539","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:55 UTC 2026","passed","Fri Feb 20 12:27:57 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_klayout_region","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","3","test_fastercap_parse_capacitance_matrix","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","fastercap_runner_test","",""
"","2548","test_sideoverlap_fingered_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:28:00 UTC 2026","passed","Fri Feb 20 12:28:02 UTC 2026","","rcx25_CC_sky130A_test","",""
"","13222","test_single_plate_100um_x_100um_li1_over_substrate","kpex/FasterCap Extraction Tests","Fri Feb 20 12:27:19 UTC 2026","failed","Fri Feb 20 12:27:32 UTC 2026","","fastercap_test","",""
"","0","test_boundary_cases","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","312","test_lateral_fringe_shield_by_same_polygon_li1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:26 UTC 2026","passed","Fri Feb 20 12:28:26 UTC 2026","","rcx25_test","",""
"","0","test_render_enum_help__default__intenum","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","argparse_helpers_test","",""
"","452","test_mom_cap__blackboxed","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:28:10 UTC 2026","passed","Fri Feb 20 12:28:11 UTC 2026","","rcx25_CC_sky130A_test","",""
"","0","test_normed_ascending","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","NetCoupleKeyTest","extraction_results_test","",""
"","1","test_netlist_reduction_2","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","netlist_reducer_test","",""
"","2551","test_wire_voltage_divider_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Fri Feb 20 12:28:16 UTC 2026","failed","Fri Feb 20 12:28:18 UTC 2026","","rcx25_R_sky130A_test","",""
"","4","test_netlist_reduction_1","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","netlist_json_test","",""
"","338","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:26 UTC 2026","passed","Fri Feb 20 12:28:26 UTC 2026","","rcx25_test","",""
"","2510","test_single_wire_li1","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Fri Feb 20 12:28:11 UTC 2026","failed","Fri Feb 20 12:28:13 UTC 2026","","rcx25_R_sky130A_test","",""
"","2494","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:57 UTC 2026","passed","Fri Feb 20 12:28:00 UTC 2026","","rcx25_CC_sky130A_test","",""
"","313","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:24 UTC 2026","passed","Fri Feb 20 12:28:24 UTC 2026","","rcx25_test","",""
"","0","test_klayout_point","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","345","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:27 UTC 2026","passed","Fri Feb 20 12:28:27 UTC 2026","","rcx25_test","",""
"","1","test_render_enum_help__default__strenum","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","argparse_helpers_test","",""
"","2442","test_sidewall_cap_vpp_04p4x04p6_l1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:43 UTC 2026","passed","Fri Feb 20 12:27:45 UTC 2026","","rcx25_CC_sky130A_test","",""
"","1","test_render_enum_help__nodefault__intenum","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","argparse_helpers_test","",""
"","376","test_sideoverlap_plates_li1_m1","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:27 UTC 2026","passed","Fri Feb 20 12:28:27 UTC 2026","","rcx25_test","",""
"","1","test_invalid_prefix","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","323","test_sidewall_net_uturn_l1_redux","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:25 UTC 2026","passed","Fri Feb 20 12:28:25 UTC 2026","","rcx25_test","",""
"","2664","test_contact_1x1_minsize_mcon","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Fri Feb 20 12:28:13 UTC 2026","failed","Fri Feb 20 12:28:16 UTC 2026","","rcx25_R_sky130A_test","",""
"","2","test_netlist_reduction_1","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","netlist_reducer_test","",""
"","311","test_single_plate_100um_x_100um_li1_over_substrate","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:32 UTC 2026","passed","Fri Feb 20 12:27:33 UTC 2026","","rcx25_CC_sky130A_test","",""
"","1","test_klayout_box_to_pb","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","1","test_parse_csv","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:55 UTC 2026","Test","capacitance_matrix_test","",""
"","0","test_summarize_sideoverlap","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","CellExtractionResultsTest","extraction_results_test","",""
"","0","test_klayout_box_to_pb__with_properties","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","2474","test_sideoverlap_shielding_simple_plates_li1_m1_m2","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:52 UTC 2026","passed","Fri Feb 20 12:27:55 UTC 2026","","rcx25_CC_sky130A_test","",""
"","11","test_netlist_reduction_2","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","netlist_json_test","",""
"","2476","test_sideoverlap_simple_plates_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:50 UTC 2026","passed","Fri Feb 20 12:27:52 UTC 2026","","rcx25_CC_sky130A_test","",""
"","28","test_fastcap_parse_capacitance_matrix","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:55 UTC 2026","Test","fastcap_runner_test","",""
"","0","test_klayout_point_to_pb","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_normed_descending","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","NetCoupleKeyTest","extraction_results_test","",""
"","336","test_sideoverlap_fingered_li1_m1_patternA","kpex/2.5D Extraction Tests","Fri Feb 20 12:28:27 UTC 2026","passed","Fri Feb 20 12:28:28 UTC 2026","","rcx25_test","",""
"","2657","test_sideoverlap_complex_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:28:02 UTC 2026","passed","Fri Feb 20 12:28:05 UTC 2026","","rcx25_CC_sky130A_test","",""
"","2603","test_nfet_li1_redux","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Fri Feb 20 12:28:21 UTC 2026","failed","Fri Feb 20 12:28:24 UTC 2026","","rcx25_R_sky130A_test","",""
"","0","test_klayout_polygon","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","ShapesConverterTest","shapes_pb2_converter_test","",""
"","0","test_forced_prefix","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","UnitFormatterTest","unit_formatter_test","",""
"","1","test_averaged_off_diagonals","Unit Tests","Fri Feb 20 12:25:55 UTC 2026","passed","Fri Feb 20 12:25:55 UTC 2026","Test","capacitance_matrix_test","",""
"","2676","test_via_stack_1x1_minsize_poly_to_met5","kpex/2.5D Extraction Tests [PDK sky130A | mode R]","Fri Feb 20 12:28:18 UTC 2026","failed","Fri Feb 20 12:28:21 UTC 2026","","rcx25_R_sky130A_test","",""
"","0","test_render_enum_help__default__strenum__lowercased","Unit Tests","Fri Feb 20 12:25:56 UTC 2026","passed","Fri Feb 20 12:25:56 UTC 2026","Test","argparse_helpers_test","",""
"","2464","test_near_body_shield_li1_m1","kpex/2.5D Extraction Tests [PDK sky130A | mode CC]","Fri Feb 20 12:27:45 UTC 2026","passed","Fri Feb 20 12:27:47 UTC 2026","","rcx25_CC_sky130A_test","",""
